STOP_ID,STOP_NAME,anear_dist,ROADNAME,ABB,ANODE,BNODE,nnear_dist,NODE,relevancy,off_network
541s0121,Liberty St/Addison St,5.75239953624,IL 25 / LIBERTY ST,7692-7691-1,7692,7691,445.796299742,7691.0,77,0
541s0126,Liberty St/Park St,15.13448373,PARK ST,7605-7691-1,7605,7691,59.2525338598,7691.0,100,0
541s0131,Park St/Hill Ave,6.61320692733,PARK ST,7605-7691-1,7605,7691,724.35225561,7691.0,100,0
541s0135,Park/Channing,3.05464852894,PARK ST,7605-7691-1,7605,7691,624.64785143,7605.0,73,0
541s0140,Park/Gifford,9.72470514616,PARK ST,7605-7691-1,7605,7691,56.5851031673,7605.0,73,0
541s0145,Park/College,0.183928535971,PARK ST,7566-7605-1,7566,7605,285.7035411,7605.0,73,0
541s0150,Park/Academy,6.48320320971,PARK ST,7566-7605-1,7566,7605,546.120289096,7566.0,73,0
541s0155,Park/Dundee,5.14039154748,DUNDEE AVE,7566-7565-1,7566,7565,40.292580404,7565.0,76,0
541s0160,Center/Dexter,1.49131605924,CENTER ST / DUNDEE AVE,7560-7565-1,7560,7565,304.24596823,7565.0,63,0
541s0165,Center/Division,1.34803279458,CENTER ST / DUNDEE AVE,7560-7565-1,7560,7565,232.13800296,7560.0,57,0
541s0170,Center/Highland,1.42218023881,CENTER ST / DUNDEE AVE,7560-7565-1,7560,7565,46.611396064,7560.0,57,0
541s0175,Highland Ave & Spring St,2.41074476354,E HIGHLAND AVE,7560-7507-1,7560,7507,161.194900076,7507.0,92,0
541s0180,Highland Ave & Douglas Ave,3.06396453954,HIGHLAND AVE,7507-7499-1,7507,7499,77.9194786963,7499.0,100,0
541s0185,Highland Ave & Grove Ave,6.35519579087,HIGHLAND AVE,7499-7464-1,7499,7464,185.676316718,7499.0,100,0
542n0005,Maroon/Packard,1657.00551058,VILLA ST,7689-7818-1,7689,7818,1657.00551058,7818.0,18,1
542n0010,Maroon/Dover,1389.20104937,VILLA ST,7689-7818-1,7689,7818,1389.20104937,7818.0,20,1
542n0015,Maroon/Hampton Cir. (E),963.403908723,VILLA ST,7689-7818-1,7689,7818,964.905200788,7818.0,21,1
542n0020,Maroon/Hampton Cir. (W),791.404606174,VILLA ST,7689-7818-1,7689,7818,845.222151978,7818.0,21,1
542n0025,Maroon/Varsity,616.981471518,VILLA ST,7689-7818-1,7689,7818,826.214499971,7818.0,27,1
542n0030,Varsity/Villa,48.3702943983,VILLA ST,7689-7818-1,7689,7818,579.615247847,7818.0,77,0
542n0035,Villa/Wright,19.7217474555,VILLA ST,7689-7818-1,7689,7818,850.681583114,7818.0,77,0
542n0040,Villa/Virgil,17.4892381547,VILLA ST,7689-7818-1,7689,7818,1237.75607288,7818.0,77,0
542n0045,Villa/Kirk,18.0518681953,VILLA ST,7689-7818-1,7689,7818,1601.92791813,7818.0,77,0
542n0050,Villa/Ramona,9.77058221044,VILLA ST,7689-7818-1,7689,7818,1930.36792955,7818.0,77,0
542n0055,Villa/Lucille,10.1136140724,VILLA ST,7689-7818-1,7689,7818,2221.27078492,7818.0,77,0
542n0060,Villa/Sadler/Bent,9.00624068573,VILLA ST,7689-7818-1,7689,7818,2478.07434189,7818.0,77,0
542n0065,Villa/Maple,14.0884553725,VILLA ST,7689-7818-1,7689,7818,2775.71606777,7689.0,77,0
542n0070,Villa/Willard,10.5804634093,VILLA ST,7689-7818-1,7689,7818,2316.22807777,7689.0,77,0
542n0075,Villa/Cleveland,8.30838905141,VILLA ST,7689-7818-1,7689,7818,1585.68795675,7689.0,77,0
542n0080,Villa/George/Sherman,0.547597381333,VILLA ST,7689-7818-1,7689,7818,1194.99748904,7689.0,77,0
542n0085,Villa/Illinois,2.24124386379,VILLA ST,7689-7818-1,7689,7818,706.229264689,7689.0,77,0
542n0090,Villa/Watres,7.95296381582,VILLA ST,7689-7818-1,7689,7818,377.692862648,7689.0,77,0
542n0095,Villa/Liberty,3.89904669706,VILLA ST,7689-7818-1,7689,7818,57.3683021305,7689.0,77,0
542n0100,Villa/Healy,4.62822248371,VILLA ST,7689-7638-1,7689,7638,411.738700097,7689.0,77,0
542n0105,Villa/St. Charles,13.5421801691,VILLA ST,7689-7638-1,7689,7638,132.004926094,7638.0,100,0
542n0110,Villa/National/Channing,22.7883472064,VILLA ST,7621-7638-1,7621,7638,89.1110919312,7621.0,77,0
542n0115,Villa/Gifford,9.0411390838,VILLA ST,7609-7621-1,7609,7621,56.4278198784,7609.0,77,0
542n0120,Villa/Lake,4.56061885592,VILLA ST,7559-7609-1,7559,7609,628.201034249,7609.0,77,0
542n0125,Villa/Prairie,11.4934742937,VILLA ST,7559-7609-1,7559,7609,967.526466853,7609.0,77,0
542n0130,Villa/Fulton,24.1847760635,VILLA ST,7559-7609-1,7559,7609,795.836851425,7559.0,77,0
542n0135,Villa/Dupage,24.1868511049,VILLA ST,7559-7609-1,7559,7609,412.603373084,7559.0,77,0
542n0140,Villa/Chicago,32.2084985127,VILLA ST,7559-7609-1,7559,7609,72.8963826422,7559.0,77,0
542n0145,Highland Ave & Center St,6.84106754147,E HIGHLAND AVE,7560-7507-1,7560,7507,42.1083310136,7560.0,92,0
542n0150,Willard/Bent,426.039819763,VILLA ST,7689-7818-1,7689,7818,2471.5965974,7689.0,60,1
542n0153,Bent/Harrison,622.725940077,VILLA ST,7689-7818-1,7689,7818,2224.55445873,7689.0,29,1
542n0155,Bent/Cleveland,723.498342203,VILLA ST,7689-7818-1,7689,7818,2019.81458894,7689.0,45,1
542n0160,Bent/Cookane,782.840198613,VILLA ST,7689-7818-1,7689,7818,1903.16364452,7689.0,30,1
542n0165,Bent/George,872.32035379,VILLA ST,7689-7818-1,7689,7818,1760.7961509,7689.0,21,1
542n0170,Bent/Lavoie,933.93272862,IL 25 / LIBERTY ST,7689-7683-1,7689,7683,1139.379702,7683.0,30,1
542n0175,Bent/Illinois,592.997948668,IL 25 / LIBERTY ST,7689-7683-1,7689,7683,885.744007405,7683.0,41,1
542n0180,Bent/Liberty,55.7355827251,IL 25 / LIBERTY ST,7689-7683-1,7689,7683,657.348772291,7683.0,74,0
542n0190,Liberty/Sherman,15.3517807039,IL 25 / LIBERTY ST,7689-7683-1,7689,7683,525.792224741,7689.0,64,0
542n0192,Liberty/Villa,14.8756074101,VILLA ST,7689-7638-1,7689,7638,60.1074871538,7689.0,77,0
542n0193,Villa/National,1.30740144372,NATIONAL ST,7621-7616-1,7621,7616,111.737011352,7621.0,84,0
542n0220,National/Raymond,8.09649447553,NATIONAL ST,7616-7574-1,7616,7574,56.1308358195,7616.0,84,0
542n0225,National/Grove,27.4333586696,NATIONAL ST,7616-7574-1,7616,7574,83.4062813325,7574.0,84,0
542n0230,Grove/Grand Victoria Casino,35.7420559157,GROVE ST,7574-7518-1,7574,7518,630.301056582,7574.0,77,0
542n0235,Grove/Lake,35.8492638241,GROVE ST,7574-7518-1,7574,7518,917.230367028,7574.0,77,0
542n0241,Grove/Prairie,17.2876637888,GROVE ST,7574-7518-1,7574,7518,1230.46208732,7518.0,77,0
542n0242,Spring/Fulton,79.0507841162,GROVE ST,7574-7518-1,7574,7518,727.176653269,7518.0,29,0
542n0243,Spring/Du Page,229.957895803,GROVE ST,7574-7518-1,7574,7518,571.221484711,7518.0,36,1
542n0244,Spring/Chicago,66.5912721627,CHICAGO ST,7506-7559-1,7506,7559,71.4989567546,7506.0,82,0
542s0005,Chicago St & Grove Ave,21.6297263761,CHICAGO ST,7518-7506-1,7518,7506,60.4423603983,7518.0,100,0
542s0010,Chicago St & Spring St,11.3217225079,CHICAGO ST,7518-7506-1,7518,7506,42.7794032194,7506.0,100,0
542s0015,Spring/Dupage,244.380208333,GROVE ST,7574-7518-1,7574,7518,507.885402167,7518.0,38,1
542s0020,Spring/Fulton/Grove,39.5316767829,GROVE ST,7574-7518-1,7574,7518,752.045889203,7518.0,77,0
542s0025,Grove/Prairie,4.8767920958,GROVE ST,7574-7518-1,7574,7518,1094.00204135,7518.0,77,0
542s0030,Grove/Lake,12.4308218482,GROVE ST,7574-7518-1,7574,7518,1020.05736631,7574.0,77,0
542s0035,Grove/Grand Victoria Casino,12.0663719913,GROVE ST,7574-7518-1,7574,7518,677.172907786,7574.0,77,0
542s0040,Grove/National,38.3906846043,NATIONAL ST,7616-7574-1,7616,7574,157.163672519,7574.0,84,0
542s0045,National/Wellington,34.4546204395,NATIONAL ST,7616-7574-1,7616,7574,372.426240406,7616.0,84,0
542s0050,National/Raymond,37.2797191932,RAYMOND ST,7616-7637-1,7616,7637,50.1666929064,7616.0,82,0
542s0055,Raymond/Watch,9.68731680186,RAYMOND ST,7616-7637-1,7616,7637,581.212963568,7616.0,82,0
542s0060,Raymond/Bartlett,9.11123382427,RAYMOND ST,7616-7637-1,7616,7637,902.682922205,7616.0,82,0
542s0065,Raymond/Yarwood,10.5210307082,RAYMOND ST,7616-7637-1,7616,7637,1198.10683147,7616.0,82,0
542s0085,Raymond/Bent,44.6089779724,RAYMOND ST,7616-7637-1,7616,7637,1408.42961739,7637.0,82,0
542s0090,Raymond/May,14.0122483701,RAYMOND ST,7616-7637-1,7616,7637,667.447793957,7637.0,82,0
542s0095,Raymond/Jay,1.57462633948,RAYMOND ST,7616-7637-1,7616,7637,14.7716412622,7637.0,82,0
542s0100,Raymond/Hastings,2.4798207158,RAYMOND ST,7637-7636-1,7637,7636,329.534659979,7637.0,82,0
542s0105,Raymond/Dwight,8.37716338469,RAYMOND ST,7637-7636-1,7637,7636,633.395456258,7637.0,82,0
542s0110,Raymond/Bluff City,41.8702519103,BLUFF CITY BLVD,21587-7636-1,21587,7636,92.9748211346,7636.0,80,0
542s0115,Bluff City/Grace,30.3503423857,BLUFF CITY BLVD,21587-7636-1,21587,7636,105.903242982,21587.0,80,0
542s0120,Bluff City/Elizabeth,32.7102444187,BLUFF CITY BLVD,7682-21587-1,7682,21587,198.579497553,21587.0,80,0
542s0125,Bluff City/St. Charles,34.411861934,BLUFF CITY BLVD,7682-21587-1,7682,21587,50.8673576423,7682.0,80,0
542s0150,Bluff City/Liberty,46.7565080095,IL 25 / LIBERTY ST,7707-7709-1,7707,7709,167.602773518,7709.0,65,0
542s0155,Liberty/Dwight,31.3849816598,IL 25 / LIBERTY ST,7707-7709-1,7707,7709,582.3403375,7709.0,67,0
542s0160,Liberty/Hastings,34.8729743791,IL 25 / LIBERTY ST,7707-7709-1,7707,7709,389.668702932,7707.0,62,0
542s0165,Liberty/Jay,35.8531107814,IL 25 / LIBERTY ST,7707-7709-1,7707,7709,75.9255491575,7707.0,78,0
542s0170,Liberty/May,16.4013702819,IL 25 / LIBERTY ST,7683-7707-1,7683,7707,76.6740054267,7683.0,78,0
542s0175,Liberty/Van Nostrand,0.823157078191,IL 25 / LIBERTY ST,7689-7683-1,7689,7683,277.338465601,7683.0,61,0
542s0180,Liberty/Bent,8.8049263337,IL 25 / LIBERTY ST,7689-7683-1,7689,7683,601.584462173,7683.0,74,0
542s0185,Liberty/Regent,20.0092611339,IL 25 / LIBERTY ST,7689-7683-1,7689,7683,956.998137824,7689.0,67,0
542s0190,Liberty/Sherman,50.5397588346,IL 25 / LIBERTY ST,7689-7683-1,7689,7683,498.543447848,7689.0,64,0
542s0195,Sherman/Illinois,348.506379482,VILLA ST,7689-7818-1,7689,7818,701.490956972,7689.0,33,1
542s0200,Sherman/George,112.903586498,VILLA ST,7689-7818-1,7689,7818,1105.8795937,7689.0,18,0
542s0205,Sherman/Villa,50.3574572209,VILLA ST,7689-7818-1,7689,7818,1212.3698609,7689.0,77,0
542s0210,Villa/Cleveland,21.6352540671,VILLA ST,7689-7818-1,7689,7818,1503.88863639,7689.0,77,0
542s0215,Villa/Willard,29.3074424324,VILLA ST,7689-7818-1,7689,7818,2174.58409909,7689.0,77,0
542s0220,Villa/Bent/Sadler,18.2751971159,VILLA ST,7689-7818-1,7689,7818,2541.09891598,7818.0,77,0
542s0225,Villa/Lucille,20.0490637445,VILLA ST,7689-7818-1,7689,7818,2319.64750274,7818.0,77,0
542s0230,Villa/Ramona,26.4838807513,VILLA ST,7689-7818-1,7689,7818,1996.73708288,7818.0,77,0
542s0235,Villa/Kirk,23.2657176327,VILLA ST,7689-7818-1,7689,7818,1686.50086734,7818.0,77,0
542s0240,Villa/Virgil,17.5851109406,VILLA ST,7689-7818-1,7689,7818,1311.16575919,7818.0,77,0
542s0245,Villa/Wright,21.7691470641,VILLA ST,7689-7818-1,7689,7818,934.219457946,7818.0,77,0
542s0250,Villa/Varsity,104.048862796,VILLA ST,7689-7818-1,7689,7818,561.326607201,7818.0,77,0
542s0255,Varsity/Maroon,504.384877379,VILLA ST,7689-7818-1,7689,7818,775.59600756,7818.0,27,1
542s0260,Maroon/Hampton Cir. (W),704.868459762,VILLA ST,7689-7818-1,7689,7818,790.479861297,7818.0,21,1
542s0265,Maroon/Hampton Cir. (E),881.487753279,VILLA ST,7689-7818-1,7689,7818,888.634813577,7818.0,21,1
542s0270,Maroon/Dover,1297.82749769,VILLA ST,7689-7818-1,7689,7818,1297.82749769,7818.0,20,1
542s0275,Maroon/Packard,1560.34783593,VILLA ST,7689-7818-1,7689,7818,1560.34783593,7818.0,18,1
542s0280,Maroon/Glen Ivy,1816.01400562,VILLA ST,7689-7818-1,7689,7818,1816.01400562,7818.0,26,1
542s0285,Elgin High School,1483.55475273,IL 19 / CHICAGO ST,7731-7915-1,7731,7915,2739.18258995,7915.0,36,1
543n0005,Chicago/Center,7.10621044194,CENTER ST,7559-7560-1,7559,7560,41.6245259561,7559.0,80,0
543n0010,Center/Highland,11.4478795066,CENTER ST,7559-7560-1,7559,7560,61.0170170542,7560.0,80,0
543n0015,Center/Division,12.2658592392,CENTER ST / DUNDEE AVE,7560-7565-1,7560,7565,142.055869364,7560.0,57,0
543n0020,Center/Dexter/Dundee,19.8489996537,CENTER ST / DUNDEE AVE,7560-7565-1,7560,7565,391.08991646,7565.0,80,0
543n0025,Dundee/North/Symphony,23.9784372746,CENTER ST / DUNDEE AVE,7560-7565-1,7560,7565,150.977249791,7565.0,54,0
543n0030,Dundee/Park,22.5854557329,DUNDEE AVE,7566-7565-1,7566,7565,59.7532283157,7566.0,76,0
543n0035,Dundee/Kimball,29.7267019982,DUNDEE AVE,7572-7566-1,7572,7566,85.1038644305,7572.0,75,0
543n0040,Dundee/Franklin,31.7169459088,DUNDEE AVE,7572-7606-1,7572,7606,427.099041836,7572.0,75,0
543n0045,Dundee/Ann,31.4982209856,DUNDEE AVE,7572-7606-1,7572,7606,764.687441678,7572.0,80,0
543n0050,Dundee/Hickory,32.6851599573,DUNDEE AVE,7572-7606-1,7572,7606,903.58414869,7606.0,75,0
543n0055,Dundee/Seneca,29.107542993,DUNDEE AVE,7572-7606-1,7572,7606,410.94100214,7606.0,75,0
543n0060,Dundee/Summit,26.9763207523,DUNDEE AVE,7572-7606-1,7572,7606,77.9911462452,7606.0,75,0
543n0070,Dundee/Enterprise,41.9280748316,DUNDEE AVE,7606-7644-1,7606,7644,453.606197462,7606.0,75,0
543n0075,Dundee/Jefferson,33.3163465587,DUNDEE AVE,7606-7644-1,7606,7644,796.345369993,7606.0,75,0
543n0080,Dundee/Algona/Larsen Middle School,33.8330962392,DUNDEE AVE,7606-7644-1,7606,7644,955.408622694,7644.0,75,0
543n0090,Dundee/Lovell,27.9199639813,DUNDEE AVE,7606-7644-1,7606,7644,782.116580289,7644.0,78,0
543n0100,Dundee/Columbia/Bellevue,25.5332740144,DUNDEE AVE,7606-7644-1,7606,7644,628.670832419,7644.0,75,0
543n0105,Dundee/Lincoln,33.42516884,DUNDEE AVE,7606-7644-1,7606,7644,197.388391707,7644.0,75,0
543n0110,Dundee/Duncan,31.1627513129,DUNDEE AVE,7606-7644-1,7606,7644,65.5596591408,7644.0,75,0
543n0115,Dundee/Chester,18.1668474499,DUNDEE AVE,7666-7644-1,7666,7644,142.200691686,7644.0,75,0
543n0120,Dundee/Slade,9.61427029746,DUNDEE AVE,7666-7644-1,7666,7644,87.9718777018,7666.0,82,0
543n0125,Dundee/Page,11.1671039792,DUNDEE AVE,19866-7666-1,19866,7666,78.7731263056,19866.0,86,0
543n0135,Liberty/Cooper,32.212542313,LIBERTY ST,19867-7693-1,19867,7693,317.921728018,19867.0,82,0
543n0140,Liberty/Keep,1.1748388532,LIBERTY ST,19867-7693-1,19867,7693,382.19982581,7693.0,82,0
543n0150,Dundee/Congdon,9.93475811607,LIBERTY ST,19867-7693-1,19867,7693,75.2758333,7693.0,8,0
543n0155,Dundee/Ludlow,23.0583069187,IL 25 / DUNDEE AVE,7693-7725-1,7693,7725,298.229920288,7693.0,63,0
543n0160,Dundee/River Bluff,14.7800002836,IL 25 / DUNDEE AVE,7693-7725-1,7693,7725,535.853563996,7693.0,59,0
543n0165,Dundee/Ford,35.1774812422,IL 25 / DUNDEE AVE,7693-7725-1,7693,7725,1016.16453651,7693.0,71,0
543n0170,Dundee/Luda,36.3748177838,IL 25 / DUNDEE AVE,7693-7725-1,7693,7725,1303.7555444,7693.0,71,0
543n0175,Dundee/Elma/Oakhill,14.1377519986,IL 25 / DUNDEE AVE,7693-7725-1,7693,7725,1396.28087275,7725.0,63,0
543n0180,Elma/First,791.478665033,IL 25 / DUNDEE AVE,7693-7725-1,7693,7725,1429.43168269,7725.0,23,1
543n0185,Elma/Hiawatha,1050.0886321,IL 25 / DUNDEE AVE,7693-7725-1,7693,7725,1523.55523876,7725.0,21,1
543n0190,Elma/Iroquois,1342.09215677,IL 25 / DUNDEE AVE,7693-7725-1,7693,7725,1684.43326298,7725.0,28,1
543n0195,Elma/Mohawk,1562.25282352,CONGDON AV / SHOE FACTORY RD,7693-7916-1,7693,7916,2682.56285431,7693.0,22,1
543n0200,Elma/Indian,1561.55377189,CONGDON AV / SHOE FACTORY RD,7693-7916-1,7693,7916,2931.8071073,7693.0,27,1
543n0205,Elma/Dakota,1557.82317473,CONGDON AV / SHOE FACTORY RD,7693-7916-1,7693,7916,3302.60227037,7693.0,27,1
543n0210,Elma/Algonquin,1558.48758707,CONGDON AV / SHOE FACTORY RD,7693-7916-1,7693,7916,3597.5802163,7693.0,30,1
543n0215,Elma/Blackhawk,1561.06936065,CONGDON AV / SHOE FACTORY RD,7693-7916-1,7693,7916,3886.56616483,7693.0,25,1
543n0225,Dundee/Parkway/Glenwood,6.38436507446,IL 25 / DUNDEE AVE,7693-7725-1,7693,7725,1115.83795941,7725.0,55,0
543n0235,Dundee/Stewart,32.8430074425,IL 25 / DUNDEE AVE,7693-7725-1,7693,7725,753.213034632,7725.0,60,0
543n0240,Dundee/Trout Park,38.3209425146,IL 25 / DUNDEE AVE,7693-7725-1,7693,7725,539.139139605,7725.0,55,0
543n0250,Dundee/Brandt,16.3928665146,IL 25 / DUNDEE AVE,7764-7725-1,7764,7725,1797.02827469,7725.0,63,0
543n0260,Dundee/Milk Pail Restaurant,17.4432154758,IL 25 / DUNDEE AVE,7764-7725-1,7764,7725,1804.65587892,7764.0,55,0
543n0265,Dundee/Albert,15.1409981889,IL 25 / DUNDEE AVE,7764-7725-1,7764,7725,664.591418042,7764.0,63,0
543n0270,Dundee/McGraw Game Farm,22.3774719002,IL 25 / DUNDEE AVE,7765-7764-1,7765,7764,972.599813246,7764.0,56,0
543n0280,Dundee/Richardson,16.3195505378,IL 25 / DUNDEE AVE,7765-7764-1,7765,7764,1935.72200522,7765.0,55,0
543n0285,Dundee/Santa's Village,6.32908594152,IL 25 / DUNDEE AVE,7765-7764-1,7765,7764,1138.33805566,7765.0,63,0
543n0290,620 Dundee Ave,518.663514399,IL 25 / DUNDEE AVE,7765-7764-1,7765,7764,1108.78335821,7765.0,83,1
543n0300,Rt. 25/Rt. 72,3.90306396088,IL 25 / DUNDEE AVE,7765-7764-1,7765,7764,113.046886131,7765.0,40,0
543n0305,Rt. 25/River Valley Square,2.32205085838,IL 25 / DUNDEE AVE,7765-7766-1,7765,7766,856.663084498,7765.0,49,0
543n0310,Rt. 25/Park/Balmoral,23.8965532538,IL 25 / DUNDEE AVE,7765-7766-1,7765,7766,1197.68925914,7766.0,34,0
543n0315,Rt. 25/Rt. 68,22.8540447914,IL 25 / DUNDEE AVE,7765-7766-1,7765,7766,60.0057207839,7766.0,40,0
543n0320,Rt. 25/Dolphin Cove,34.5425011486,IL 25 / JOHN F KENNEDY DR,20025-7766-1,20025,7766,731.409561345,7766.0,39,0
543n0325,Rt. 25/Bonnie Dundee Golf Club,32.8992207072,IL 25 / JOHN F KENNEDY DR,20025-7766-1,20025,7766,1306.43918868,7766.0,35,0
543n0330,Rt. 25/Northlake,37.4069647062,IL 25 / JOHN F KENNEDY DR,20025-7766-1,20025,7766,1699.54574461,7766.0,37,0
543n0335,Rt. 25/Besinger,108.006783162,IL 25 / JOHN F KENNEDY DR,20025-7766-1,20025,7766,414.974493166,20025.0,32,0
543n0345,Besinger/Cinema 12,713.179462398,IL 25 / JOHN F KENNEDY DR,20025-7766-1,20025,7766,817.813549198,20025.0,34,1
543n0350,Besinger/Center,1061.42302689,IL 25 / JOHN F KENNEDY DR,20025-7766-1,20025,7766,1081.17749143,20025.0,32,1
543n0355,Besinger/Waverly,1087.32484254,WILMETTE AVE,7617-7697-1,7617,7697,1185.63169066,7697.0,29,1
543n0360,Besinger/Ivarene,924.326130566,WILMETTE AVE,7617-7697-1,7617,7697,949.516245432,7697.0,36,1
543n0365,Besinger/Maple,859.052638445,WILMETTE AVE,7617-7697-1,7617,7697,859.175721895,7697.0,31,1
543n0375,Besinger/Elmridge,843.847022454,OAK RIDGE RD,7698-7697-1,7698,7697,997.755373863,7697.0,48,1
543n0380,Besinger/Meadowdale Ct.,774.186110548,LAKE MARIAN RD,7767-7698-1,7767,7698,1231.02503404,7698.0,28,1
543n0385,Besinger/Lake Marian,70.6761558472,LAKE MARIAN RD,7767-7698-1,7767,7698,1284.3061158,7767.0,88,0
543n0390,Lake Marian/Jewel-Osco/Walgreen's,26.7702469672,LAKE MARIAN RD,7767-7698-1,7767,7698,436.058997328,7767.0,88,0
543n0395,Lake Marian/Rt. 25,3.91603734325,LAKE MARIAN RD,7767-7698-1,7767,7698,39.2230983605,7767.0,88,0
543n0400,Rt. 25/Ball/Meadowdale Ent.,135.875610994,IL 25 / JOHN F KENNEDY DR,7767-20025-1,7767,20025,978.885232056,7767.0,38,0
543n0405,Meadowdale Shopping Center/Post Office,392.527020688,IL 25 / JOHN F KENNEDY DR,7767-20025-1,7767,20025,1034.49384617,20025.0,30,1
543n0410,Meadowdale Shopping Center/Stop #2,302.237188715,IL 25 / JOHN F KENNEDY DR,20025-7766-1,20025,7766,303.447908597,20025.0,32,1
543s0002,Dundee/Symphony,4.15926710619,DUNDEE AVE,7566-7565-1,7566,7565,34.747401459,7565.0,75,0
543s0005,Dundee/Park,10.8394090893,DUNDEE AVE,7572-7566-1,7572,7566,78.0260196744,7566.0,76,0
543s0010,Dundee/Kimball,4.36867383618,DUNDEE AVE,7572-7606-1,7572,7606,122.402436997,7572.0,75,0
543s0015,Dundee/Franklin,7.41460380741,DUNDEE AVE,7572-7606-1,7572,7606,500.458553999,7572.0,75,0
543s0020,Dundee/Ann,18.7861095326,DUNDEE AVE,7572-7606-1,7572,7606,852.454220194,7572.0,80,0
543s0025,Dundee/Hickory,13.010451039,DUNDEE AVE,7572-7606-1,7572,7606,810.298629901,7606.0,75,0
543s0030,Dundee/Seneca,8.23174867082,DUNDEE AVE,7572-7606-1,7572,7606,305.214293333,7606.0,75,0
543s0035,Dundee/Summit,13.2765820891,DUNDEE AVE,7606-7644-1,7606,7644,143.634884887,7606.0,75,0
543s0040,Dundee/Plum,25.1145433961,DUNDEE AVE,7606-7644-1,7606,7644,371.361655159,7606.0,75,0
543s0045,Dundee/Enterprise,32.2232184828,DUNDEE AVE,7606-7644-1,7606,7644,553.472864507,7606.0,75,0
543s0050,Dundee/Jefferson,18.9619339994,DUNDEE AVE,7606-7644-1,7606,7644,827.866741749,7606.0,75,0
543s0055,Dundee/Algona/Larsen Middle School,38.5332129921,DUNDEE AVE,7606-7644-1,7606,7644,966.127988968,7644.0,75,0
543s0065,Dundee/Lovell,37.1781374284,DUNDEE AVE,7606-7644-1,7606,7644,733.343864636,7644.0,78,0
543s0070,Dundee/Bellevue/Columbia,33.7405156622,DUNDEE AVE,7606-7644-1,7606,7644,587.783580452,7644.0,75,0
543s0080,Dundee/Lincoln,19.4099262983,DUNDEE AVE,7606-7644-1,7606,7644,107.465417274,7644.0,75,0
543s0085,Dundee/Duncan,19.0757665956,DUNDEE AVE,7666-7644-1,7666,7644,61.4067343253,7644.0,75,0
543s0090,Dundee/Chester,34.9954751301,DUNDEE AVE,7666-7644-1,7666,7644,235.061877253,7644.0,75,0
543s0095,Dundee/Slade,31.2558784424,DUNDEE AVE,19866-7666-1,19866,7666,59.1467477807,7666.0,82,0
543s0100,Dundee/Page,29.9575243999,IL 25 / DUNDEE AVE,7693-19866-1,7693,19866,64.18534517,19866.0,71,0
543s0105,Dundee/Cooper,7.8078713405,IL 25 / DUNDEE AVE,7693-19866-1,7693,19866,381.887120272,19866.0,63,0
543s0110,Dundee/Congdon,3.11790968779,IL 25 / DUNDEE AVE,7693-7725-1,7693,7725,53.0998193589,7693.0,60,0
543s0115,Dundee/Ludlow,15.9780282766,IL 25 / DUNDEE AVE,7693-7725-1,7693,7725,395.624212935,7693.0,63,0
543s0120,Dundee/River Bluff,21.944397199,IL 25 / DUNDEE AVE,7693-7725-1,7693,7725,595.109682053,7693.0,59,0
543s0125,Dundee/Ford,13.3905352002,IL 25 / DUNDEE AVE,7693-7725-1,7693,7725,1060.35567314,7693.0,71,0
543s0130,Dundee/Luda,11.5394342286,IL 25 / DUNDEE AVE,7693-7725-1,7693,7725,1382.61364492,7693.0,71,0
543s0140,Blackhawk/Ford,1005.61739788,CONGDON AV / SHOE FACTORY RD,7693-7916-1,7693,7916,3901.96426873,7693.0,35,1
543s0145,Blackhawk/Seminole,694.587158166,CONGDON AV / SHOE FACTORY RD,7693-7916-1,7693,7916,3847.79070211,7693.0,32,1
543s0150,Blackhawk/Carriage Way,527.188642571,CONGDON AV / SHOE FACTORY RD,7693-7916-1,7693,7916,3815.43067806,7693.0,29,1
543s0155,Blackhawk/Congdon,60.5659345529,CONGDON AV / SHOE FACTORY RD,7693-7916-1,7693,7916,3785.39691758,7693.0,58,0
543s0160,Congdon/Chippewa,24.7847344812,CONGDON AV / SHOE FACTORY RD,7693-7916-1,7693,7916,3193.88710374,7693.0,61,0
543s0165,Congdon/Indian,21.5861119955,CONGDON AV / SHOE FACTORY RD,7693-7916-1,7693,7916,2554.22047048,7693.0,67,0
543s0170,Congdon/Mohawk,13.1316159418,CONGDON AV / SHOE FACTORY RD,7693-7916-1,7693,7916,2269.86920605,7693.0,67,0
543s0175,Congdon/Iroquois,17.0759532014,CONGDON AV / SHOE FACTORY RD,7693-7916-1,7693,7916,1968.95571345,7693.0,61,0
543s0180,Congdon/Hiawatha,11.4587592424,CONGDON AV / SHOE FACTORY RD,7693-7916-1,7693,7916,1660.53546938,7693.0,61,0
543s0185,Congdon/Preston,5.55571517483,CONGDON AV / SHOE FACTORY RD,7693-7916-1,7693,7916,641.348633669,7693.0,64,0
543s0190,Congdon/Dundee,18.8595290774,IL 25 / DUNDEE AVE,7693-19866-1,7693,19866,116.033340377,7693.0,60,0
543s0192,Dundee/Elma (SE),105.530743674,IL 25 / DUNDEE AVE,7693-7725-1,7693,7725,1326.99650234,7725.0,60,0
543s0195,Dundee/Oakhill/Elma,4.75861288121,IL 25 / DUNDEE AVE,7693-7725-1,7693,7725,1176.73431001,7725.0,63,0
